Date,int,prc,mom,hlv,vol,R^2,s_size
2015-04-14,0.00489015,-0.00113051,-0.07285840,0.00153201,0.00034139,0.06654303,2000
2015-04-15,0.00363075,-0.00015065,-0.22749875,0.00257897,0.00051119,0.32823850,2000
2015-04-16,0.00133632,-0.00057992,-0.04124545,-0.00048702,-0.00002090,0.02025056,2000
2015-04-17,-0.00300552,-0.00089352,-0.17041736,-0.00234348,-0.00035836,0.09134621,2000
2015-04-20,0.00108181,0.00058534,-0.06113684,0.00026020,0.00005069,0.02065468,2000
2015-04-21,0.00241523,0.00007480,0.02258233,0.00099813,-0.00003943,0.00601878,2000
2015-04-22,0.00228939,-0.00033075,-0.02104666,0.00069090,0.00021820,0.01417262,2000
2015-04-23,0.00143793,-0.00056890,-0.02542950,0.00068820,-0.00023849,0.00872327,2000
2015-04-24,0.00087106,-0.00016397,0.04431487,-0.00077926,0.00009701,0.00483030,2000
2015-04-27,0.00286479,-0.00009662,-0.04935875,0.00119763,0.00029621,0.02399158,2000
2015-04-28,0.00402920,-0.00131475,0.02509791,0.00097364,-0.00020125,0.01593896,2000
2015-04-29,-0.00285258,-0.00028240,-0.01718534,-0.00060080,-0.00053099,0.00948668,2000
2015-04-30,-0.00251099,-0.00032550,0.00415476,-0.00075870,-0.00000325,0.00103874,2000
2015-05-01,-0.00139804,0.00105197,-0.01673523,-0.00057076,0.00007932,0.01374639,2000
2015-05-04,0.00405956,-0.00065772,0.01218398,0.00121824,0.00011671,0.01126530,2000
2015-05-05,0.00447484,-0.00147537,-0.09055948,0.00287452,0.00044021,0.05138631,2000
2015-05-06,0.00477434,-0.00058629,0.01752569,0.00353557,0.00091256,0.06248419,2000
2015-05-07,-0.00248389,0.00015307,0.00921994,-0.00187885,0.00016279,0.00711822,2000
2015-05-08,0.00874642,-0.00017101,0.04898086,0.00299471,0.00073135,0.01341320,2000
2015-05-11,0.00077120,-0.00035978,0.00072916,0.00218331,-0.00013536,0.02132229,2000
2015-05-12,-0.00088831,-0.00084220,-0.02591394,0.00076526,0.00012904,0.01665368,2000
2015-05-13,0.00269778,-0.00023148,0.03406657,0.00198366,0.00026970,0.01060823,2000
2015-05-14,0.00370465,-0.00001028,0.00930161,0.00071008,0.00056690,0.01165609,2000
2015-05-15,-0.00036716,-0.00001279,0.03071523,-0.00163224,-0.00019762,0.00517568,2000
2015-05-18,0.00076086,-0.00066603,0.01281214,0.00067142,-0.00022303,0.01641960,2000
2015-05-19,-0.00671237,0.00149524,0.10596411,-0.00247454,-0.00049427,0.10677944,2000
2015-05-20,0.00312658,-0.00056416,0.01000256,0.00185935,0.00008656,0.01729165,2000
2015-05-21,0.00112403,-0.00030384,0.01459495,0.00079642,-0.00008206,0.00437982,2000
2015-05-22,-0.00227623,0.00026664,-0.05350461,-0.00136582,-0.00042782,0.05525536,2000
2015-05-25,-0.04803198,0.00723731,-0.00011244,0.01277355,0.01034418,1.00000000,4
2015-05-26,-0.00507088,0.00051327,0.01354432,-0.00233414,-0.00062452,0.04867429,2000
2015-05-27,0.00026540,-0.00000732,-0.02794139,-0.00006155,-0.00024436,0.00033033,2000
2015-05-28,-0.00388492,0.00026575,-0.02709658,-0.00176168,0.00024943,0.01819545,2000
2015-05-29,0.00075795,-0.00039823,-0.04298620,0.00047653,-0.00013981,0.00920628,2000
2015-06-01,0.00244023,0.00002426,-0.06926644,0.00083179,-0.00022598,0.02636485,2000
2015-06-02,0.00132779,-0.00092014,-0.05581310,0.00058886,0.00052366,0.04693091,2000
2015-06-03,-0.00124491,0.00065769,-0.02889352,-0.00026292,-0.00000129,0.01956103,2000
2015-06-04,-0.00333570,-0.00020903,-0.01708290,-0.00155711,-0.00074258,0.05887652,2000
2015-06-05,-0.00577637,0.00079108,-0.00480196,0.00005617,-0.00025841,0.01016363,2000
2015-06-08,0.00003277,-0.00021434,-0.04777173,0.00010803,0.00009944,0.01381065,2000
2015-06-09,0.00079078,-0.00032827,-0.05861168,0.00335754,0.00075924,0.07459423,2000
2015-06-10,0.00789864,-0.00087512,-0.02722045,0.00455853,0.00101441,0.13813853,2000
2015-06-11,-0.00234760,0.00086018,0.00638947,0.00022994,-0.00003817,0.00220621,2000
2015-06-12,-0.00372375,0.00017356,0.00240825,-0.00043932,-0.00056213,0.02545036,2000
2015-06-15,-0.00109575,-0.00144676,-0.01757656,-0.00219260,-0.00070445,0.01385179,2000
2015-06-16,-0.00269009,0.00036083,-0.02403728,-0.00019491,0.00013876,0.00534841,2000
2015-06-17,0.00018140,0.00040009,0.02313243,0.00235926,0.00030739,0.03021816,2000
2015-06-18,0.00996922,-0.00236522,0.01342825,0.00172073,-0.00067013,0.00498422,2000
2015-06-19,-0.00111150,0.00011081,0.04737241,0.00078637,-0.00076456,0.03896695,2000
2015-06-22,0.00105627,0.00100318,-0.07577725,0.00060203,0.00061305,0.04677699,2000
2015-06-23,0.00457893,-0.00097799,0.03743144,-0.00203581,0.00021532,0.00168753,2000
2015-06-24,-0.00095183,-0.00000216,-0.00967414,-0.00049828,-0.00024965,0.00896279,2000
2015-06-25,0.00031232,0.00030283,-0.01272520,0.00082672,-0.00036970,0.00131163,2000
2015-06-26,-0.00312727,0.00093211,0.02001783,0.00005377,0.00015051,0.01795704,2000
2015-06-29,0.00079422,-0.00240067,0.16796454,0.00429605,-0.00153814,0.00710117,2000
2015-06-30,0.00307578,0.00100759,-0.04778944,0.00138482,0.00041968,0.04098670,2000
2015-07-01,0.00798586,-0.00133146,0.07183375,0.00209134,0.00063198,0.00236572,2000
2015-07-02,0.00154027,0.00009859,-0.02592211,0.00052790,-0.00011559,0.00075953,2000
2015-07-03,0.00055484,0.00032276,-0.00003114,-0.00132851,-0.00062450,1.00000000,4
2015-07-06,-0.01034430,0.00044471,-0.06799186,-0.00458964,-0.00120604,0.06513891,2000
2015-07-07,-0.00616871,0.00135137,0.06770944,-0.00312191,-0.00002947,0.07207547,2000
2015-07-08,-0.00931580,0.00021120,0.05295615,-0.00425104,-0.00044007,0.04464476,2000
2015-07-09,0.01264795,-0.00032381,0.00387572,0.00851238,0.00107420,0.12035652,2000
2015-07-10,0.00885243,0.00018925,0.01418503,0.00226443,0.00087518,0.02810930,2000
2015-07-13,-0.00247510,0.00198320,0.03461566,0.00113953,0.00064927,0.07804992,2000
2015-07-14,-0.00183530,0.00031474,-0.02784246,-0.00050272,-0.00056878,0.00389867,2000
2015-07-15,-0.00254632,0.00043789,-0.04421074,-0.00169756,-0.00007189,0.03415754,2000
2015-07-16,0.00301420,0.00031828,-0.00826190,0.00151461,0.00031392,0.01033214,2000
2015-07-17,-0.00069366,0.00016173,0.02768713,0.00096415,-0.00040464,0.01461545,2000
2015-07-20,-0.00052902,0.00043001,0.12277615,0.00186459,-0.00028508,0.02471195,2000
2015-07-21,0.00200869,-0.00079511,-0.02898437,0.00015339,0.00047891,0.02132205,2000
2015-07-22,-0.00829521,0.00140722,-0.04667124,-0.00287101,-0.00032913,0.08908291,2000
2015-07-23,0.00102464,0.00025343,-0.01620779,0.00233336,0.00023200,0.01625984,2000
2015-07-24,-0.00533781,0.00130113,0.01226338,-0.00068676,-0.00018532,0.02682946,2000
2015-07-27,-0.00682066,0.00028610,0.04232487,-0.00521804,-0.00123446,0.02520554,2000
2015-07-28,0.00278830,0.00013424,-0.01943558,0.00141760,0.00100127,0.03705350,2000
2015-07-29,0.00133446,-0.00032372,-0.03420486,-0.00145391,-0.00022137,0.00767955,2000
2015-07-30,-0.00034576,-0.00052447,-0.03630661,-0.00089317,-0.00015840,0.00454161,2000
2015-07-31,0.00376764,-0.00015850,-0.03071940,-0.00144767,0.00015237,0.00502263,2000
2015-08-03,0.00574518,-0.00181590,0.01193694,-0.00377727,-0.00042999,0.00290277,2000
2015-08-04,0.00258248,-0.00064277,-0.01072295,0.00265828,0.00052490,0.01866866,2000
2015-08-05,0.00125574,0.00093039,-0.04424585,0.00319418,0.00080910,0.02883415,2000
2015-08-06,0.00081567,-0.00018555,0.05855216,0.00031196,-0.00001448,0.00658269,2000
2015-08-07,-0.00583654,0.00059500,-0.02378830,-0.00206333,0.00007117,0.01067798,2000
2015-08-10,0.00267576,0.00055882,-0.01786483,0.00195552,0.00029844,0.02721638,2000
2015-08-11,-0.00728538,0.00000453,-0.10188571,-0.00251076,-0.00080480,0.07675891,2000
2015-08-12,-0.00315438,-0.00096800,0.05477615,0.00087332,-0.00009087,0.02303027,2000
2015-08-13,-0.00743341,0.00182646,-0.11586785,-0.00106936,-0.00047849,0.12473178,2000
2015-08-14,-0.00027128,-0.00020309,-0.06101283,0.00041075,0.00044604,0.04541508,2000
2015-08-17,-0.00187149,-0.00025855,-0.06574804,0.00018702,-0.00027164,0.03083118,2000
2015-08-18,-0.00410244,0.00057475,0.00638547,-0.00060604,-0.00027097,0.00773666,2000
2015-08-19,-0.00396193,-0.00033590,-0.05474368,-0.00077163,-0.00025433,0.02312990,2000
2015-08-20,-0.00306292,-0.00118838,0.04991895,0.00026466,0.00051626,0.02019445,2000
2015-08-21,-0.00900188,-0.00063805,-0.01153977,-0.00579418,0.00053999,0.07770797,2000
2015-08-24,-0.03966648,-0.00188310,0.10806751,-0.01376807,-0.00386533,0.13313465,2000
2015-08-25,0.03231260,-0.00201623,0.01951254,0.01002211,0.00238119,0.20428059,2000
2015-08-26,0.00722693,0.00229910,-0.06339741,0.00305419,0.00127163,0.11698784,2000
2015-08-27,0.01358585,-0.00082082,0.03282993,0.00884771,0.00059530,0.04561745,2000
2015-08-28,-0.00085530,-0.00034544,-0.09328924,0.00092467,-0.00007414,0.05387581,2000
2015-08-31,-0.00704203,0.00099259,-0.05819765,-0.00125191,-0.00121455,0.11187474,2000
2015-09-01,-0.00604542,-0.00305198,-0.09949591,-0.00604670,-0.00236248,0.02982236,2000
2015-09-02,0.00662221,0.00074505,-0.06771512,0.00307753,0.00101933,0.10316029,2000
2015-09-03,-0.00120532,0.00114308,-0.01065007,0.00109102,-0.00001990,0.01392702,2000
2015-09-04,-0.00947220,-0.00049812,-0.05723801,-0.00325330,-0.00103002,0.04873488,2000
2015-09-07,0.00059259,-0.00007153,-0.00000082,0.00013617,0.00031524,1.00000000,4
2015-09-08,0.00927384,0.00112454,-0.12298326,0.00326097,0.00115601,0.07847092,2000
2015-09-09,0.00488701,0.00063924,-0.02063161,0.00178186,0.00053816,0.02172593,2000
2015-09-10,-0.00144885,0.00004070,-0.01125358,0.00003251,-0.00027946,0.00257487,2000
2015-09-11,-0.00715765,0.00061105,-0.02596705,-0.00366606,-0.00002749,0.06316171,2000
2015-09-14,-0.00337355,0.00084632,-0.00390531,-0.00112952,-0.00018216,0.02536630,2000
2015-09-15,-0.00313593,0.00134226,-0.02235087,0.00012094,0.00013268,0.03600410,2000
2015-09-16,0.00711819,-0.00142996,-0.03311060,0.00338320,0.00050756,0.10004426,2000
2015-09-17,-0.00390379,0.00079311,-0.03510588,-0.00058529,-0.00023159,0.02259898,2000
2015-09-18,-0.00894607,-0.00077679,0.09804673,-0.00323765,-0.00061686,0.07095382,2000
2015-09-21,0.00189068,0.00082656,-0.07339531,0.00281753,-0.00029146,0.07764261,2000
2015-09-22,-0.01250676,0.00003785,-0.02849365,-0.00530155,-0.00032372,0.00517529,2000
2015-09-23,0.00260351,-0.00035381,-0.06764705,0.00152829,0.00007688,0.06712216,2000
2015-09-24,-0.00422278,-0.00063490,0.01848852,-0.00150445,-0.00050470,0.02903889,2000
2015-09-25,0.00319624,0.00097108,-0.01981691,0.00059860,0.00073631,0.02205738,2000
2015-09-28,-0.00672697,0.00000388,-0.09302152,-0.00427918,-0.00183041,0.01451328,2000
2015-09-29,0.00306069,-0.00069021,0.00457714,0.00211346,0.00066013,0.04572113,2000
2015-09-30,0.00620905,0.00085975,0.03261080,0.00260747,0.00086867,0.03053995,2000
2015-10-01,0.01262526,-0.00278598,-0.07860377,0.00490103,0.00026915,0.00869478,2000
2015-10-02,-0.00175462,-0.00203271,-0.08157334,-0.00300963,-0.00064677,0.09405599,2000
2015-10-05,0.00818335,-0.00055433,0.01800901,0.00349531,0.00049506,0.09991782,2000
2015-10-06,0.00352039,-0.00128922,0.00997716,0.00134922,0.00038712,0.04431593,2000
2015-10-07,0.00884378,-0.00110245,0.06905448,0.00378361,0.00088125,0.11377336,2000
2015-10-08,-0.00195623,0.00014259,-0.02631888,0.00008667,-0.00056009,0.01073838,2000
2015-10-09,0.00888693,-0.00210924,0.01520163,0.00361307,0.00057197,0.13046387,2000
2015-10-12,0.00313677,-0.00071361,0.00984255,0.00096969,-0.00003955,0.02035794,2000
2015-10-13,-0.00860996,0.00087792,-0.00249601,-0.00203072,-0.00060107,0.05188255,2000
2015-10-14,0.00154889,-0.00045388,-0.04156244,0.00012515,0.00057812,0.02800276,2000
2015-10-15,0.00160563,-0.00003321,-0.09543322,-0.00400771,0.00015984,0.08436080,2000
2015-10-16,0.00368726,-0.00062312,-0.00619956,0.00062006,-0.00014341,0.00085019,2000
2015-10-19,-0.00504366,0.00044655,0.03256266,-0.00298929,-0.00079447,0.03316070,2000
2015-10-20,0.00029726,-0.00038983,0.01523519,0.00028388,-0.00004184,0.00259119,2000
2015-10-21,-0.00317850,0.00132795,-0.03391321,-0.00155166,-0.00010617,0.03591982,2000
2015-10-22,0.00799009,-0.00107001,0.01664115,0.00070720,0.00002056,0.00518572,2000
2015-10-23,0.00147096,0.00082795,-0.02056252,-0.00045539,0.00001987,0.00199203,2000
2015-10-26,-0.00029201,-0.00006256,0.01157241,-0.00031387,-0.00017511,0.00163465,2000
2015-10-27,-0.00803355,0.00080102,-0.00250188,-0.00500336,-0.00052979,0.03605852,2000
2015-10-28,0.00232014,-0.00009397,-0.06885820,0.00172647,0.00005422,0.02460678,2000
2015-10-29,-0.00627673,0.00066660,-0.02589515,0.00005371,-0.00032655,0.00300079,2000
2015-10-30,0.00279326,-0.00064260,0.02363872,0.00036806,0.00042130,0.00574895,2000
2015-11-02,-0.00099549,0.00035889,-0.01917532,-0.00173991,-0.00027052,0.00383831,2000
2015-11-03,-0.00055955,-0.00050484,0.03261769,0.00120705,-0.00058097,0.00525329,2000
2015-11-04,0.00190928,-0.00013901,-0.07587889,0.00107972,0.00035652,0.01042637,2000
2015-11-05,-0.00283196,0.00054099,-0.01270838,-0.00178328,-0.00012542,0.00714493,2000
2015-11-06,-0.01136038,0.00185548,0.03161367,-0.00105131,-0.00001950,0.01973776,2000
2015-11-09,-0.00246466,-0.00001596,-0.02339451,0.00133225,-0.00003365,0.01051266,2000
2015-11-10,-0.00540268,0.00072322,0.02375754,-0.00141021,-0.00034267,0.01610564,2000
2015-11-11,0.00414009,-0.00053000,-0.03554866,-0.00003139,0.00012274,0.00717214,2000
2015-11-12,-0.01101971,0.00120405,0.02474291,-0.00333456,-0.00093842,0.08353116,2000
2015-11-13,-0.00400111,-0.00011999,-0.06868286,-0.00260739,-0.00012712,0.01823797,2000
2015-11-16,-0.00091877,-0.00008527,-0.00783736,0.00005900,-0.00010842,0.00124376,2000
2015-11-17,-0.00150478,0.00080137,-0.08114695,-0.00014990,0.00007532,0.03007458,2000
2015-11-18,0.00468119,-0.00073915,-0.06514534,0.00210754,0.00079404,0.11166256,2000
2015-11-19,0.00023990,-0.00022797,-0.04110323,-0.00350199,0.00032298,0.05091200,2000
2015-11-20,0.00182963,0.00051278,0.01502281,0.00152099,0.00012028,0.00383451,2000
2015-11-23,-0.00229282,0.00041494,-0.04061343,-0.00016381,-0.00012243,0.01093760,2000
2015-11-24,0.01478160,-0.00505456,-0.15013846,0.00542182,-0.00041991,0.01832967,2000
2015-11-25,-0.00664633,0.00185209,-0.04402661,-0.00196399,-0.00051268,0.11652973,2000
2015-11-26,0.00072508,-0.00054888,0.00000109,-0.00004055,0.00016623,1.00000000,3
2015-11-27,-0.00435568,0.00092846,-0.05094965,-0.00280262,-0.00028483,0.08855832,2000
2015-11-30,0.00197254,-0.00016427,0.00196267,0.00164999,-0.00055774,0.00362071,2000
2015-12-01,0.00252746,-0.00008918,-0.04660731,-0.00182140,0.00071763,0.01164441,2000
2015-12-02,-0.00471217,0.00086335,-0.09044775,-0.00203909,-0.00034436,0.15453901,2000
2015-12-03,0.00511821,-0.00069752,0.03628347,0.00197575,0.00083629,0.05416897,2000
2015-12-04,-0.00421067,0.00103501,0.00588098,-0.00299560,0.00021927,0.04479502,2000
2015-12-07,-0.00624431,0.00013975,0.14852386,-0.00429856,-0.00076798,0.19613555,2000
2015-12-08,-0.01268999,0.00068265,0.03089772,-0.00592801,-0.00070733,0.04302936,2000
2015-12-09,0.00486750,-0.00176332,-0.01369956,0.00292377,0.00039601,0.07085515,2000
2015-12-10,-0.00333727,0.00076650,-0.03353774,-0.00159155,-0.00007559,0.02371892,2000
2015-12-11,-0.01206891,-0.00017065,-0.07029235,-0.00585993,0.00017394,0.13064894,2000
2015-12-14,-0.00240285,0.00029672,0.01647854,-0.00260285,-0.00005002,0.01034656,2000
2015-12-15,0.00646991,-0.00004551,-0.02896923,0.00341186,0.00109594,0.07554141,2000
2015-12-16,0.00201438,0.00078978,-0.04410049,-0.00056498,0.00029340,0.01961015,2000
2015-12-17,-0.00306016,0.00085959,0.01416513,-0.00132927,-0.00023531,0.00634128,2000
2015-12-18,0.00033254,-0.00115911,-0.04993630,0.00003084,-0.00017414,0.04398777,2000
2015-12-21,0.00795780,-0.00083729,-0.06186777,-0.00009151,0.00041171,0.03058395,2000
2015-12-22,-0.00038406,0.00069249,-0.02876231,0.00009937,0.00047393,0.01989067,2000
2015-12-23,0.00916237,-0.00099884,0.03277033,0.00553864,0.00127876,0.20507350,2000
2015-12-24,0.00316338,-0.00124520,0.05272425,0.00001648,-0.00071198,0.01943040,2000
2015-12-25,0.00387413,-0.00258749,0.00000000,-0.00016228,0.00073623,1.00000000,3
2015-12-28,-0.00777434,0.00086410,0.04380619,-0.00562916,-0.00045214,0.18010651,2000
2015-12-29,0.00183289,0.00062557,-0.08860468,0.00520912,0.00126972,0.14371070,2000
2015-12-30,-0.01027899,0.00187226,0.07194003,-0.00625729,-0.00100202,0.33794783,2000
2015-12-31,-0.00166634,-0.00036609,-0.03355416,-0.00197371,-0.00059613,0.08003113,2000
2016-01-01,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,3
2016-01-04,-0.00847334,-0.00136698,0.03558044,-0.00079966,-0.00078750,0.01367593,2000
2016-01-05,0.00155514,0.00006536,-0.02328148,-0.00004182,-0.00021027,0.00790604,2000
2016-01-06,-0.00952129,-0.00105206,0.02081438,-0.00737483,-0.00167058,0.19785268,2000
2016-01-07,-0.01348543,-0.00076823,0.05416211,-0.00678336,-0.00133836,0.16015102,2000
2016-01-08,0.00321675,0.00015865,-0.09448502,0.00162204,0.00094033,0.03448489,2000
2016-01-11,0.00358648,-0.00048982,-0.09317057,-0.00146150,0.00065098,0.06648507,2000
2016-01-12,0.00416815,0.00100047,-0.06270394,0.00439806,0.00083238,0.12158780,2000
2016-01-13,0.00166089,0.00018404,-0.03589314,0.00180950,0.00109159,0.07279625,2000
2016-01-14,0.00004011,0.00042994,-0.02663767,0.00152480,0.00014763,0.01136970,2000
2016-01-15,-0.02465220,0.00041895,-0.21823175,-0.01323871,-0.00214852,0.36627156,2000
2016-01-18,0.07017165,-0.01553887,0.03169990,0.33943770,0.07207893,1.00000000,4
2016-01-19,0.00605196,0.00073675,-0.03763264,0.00325022,0.00093794,0.05265082,2000
2016-01-20,-0.01642527,0.00041721,0.02020661,-0.00879365,-0.00136461,0.19032663,2000
2016-01-21,-0.00184180,0.00091081,-0.04896657,-0.00063548,0.00010988,0.02789329,2000
2016-01-22,0.01728609,-0.00038664,0.14703951,0.01245600,0.00108192,0.38844650,2000
2016-01-25,-0.00565243,-0.00000018,0.00912279,-0.00787819,-0.00065334,0.06949023,2000
2016-01-26,0.00973299,-0.00169634,-0.09517658,0.00616436,0.00113931,0.24539759,2000
2016-01-27,-0.00167994,-0.00006797,-0.07735798,-0.00229001,-0.00072805,0.06778934,2000
2016-01-28,0.01961274,-0.00240222,0.11508485,0.01457202,0.00037286,0.22656525,2000
2016-01-29,0.00608874,-0.00033665,-0.04630333,0.00137849,0.00027782,0.02569971,2000
2016-02-01,-0.00601699,0.00032095,-0.10121565,-0.00487470,-0.00052705,0.08794349,2000
2016-02-02,-0.01582520,0.00141250,-0.01889263,-0.00799894,-0.00113436,0.14189458,2000
2016-02-03,0.01472397,-0.00223191,-0.11621413,0.00525549,0.00031346,0.02101923,2000
2016-02-04,0.00739545,-0.00238213,0.04053353,0.00280960,-0.00008907,0.04700626,2000
2016-02-05,-0.00386231,-0.00021766,0.00100136,-0.00606161,-0.00039993,0.03425275,2000
2016-02-08,-0.00934293,-0.00033972,0.08252558,-0.00739735,-0.00132107,0.16710118,2000
2016-02-09,-0.01447473,0.00070862,0.00387996,-0.00485499,-0.00057767,0.06492666,2000
2016-02-10,0.00500802,-0.00042259,0.01887170,0.00188698,-0.00043232,0.00210364,2000
2016-02-11,-0.00876114,-0.00215901,0.04804034,-0.00630318,-0.00043691,0.03366867,2000
2016-02-12,0.01136082,-0.00044461,-0.06001804,0.00847815,0.00035786,0.10462533,2000
2016-02-15,-0.01858682,0.00306379,-0.00181948,0.04553099,0.00587993,1.00000000,4
2016-02-16,0.01441629,-0.00055296,-0.06803680,0.00873756,-0.00015366,0.08781748,2000
2016-02-17,0.01008119,-0.00085602,0.00097125,0.00359125,0.00087736,0.03642660,2000
2016-02-18,0.00617689,-0.00106847,0.00622081,0.00462249,-0.00025375,0.04738511,2000
2016-02-19,-0.00651986,0.00052614,0.01228853,-0.00404168,-0.00086511,0.08675869,2000
2016-02-22,0.01424708,-0.00120702,-0.05870377,0.00850220,-0.00033511,0.15337514,2000
2016-02-23,-0.00386088,0.00015572,-0.04040274,-0.00127820,-0.00038621,0.01384288,2000
2016-02-24,-0.00947264,-0.00002419,0.09150815,-0.00534698,-0.00082001,0.10473458,2000
2016-02-25,0.00169836,0.00030343,-0.07495630,-0.00145174,0.00026007,0.01112235,2000
2016-02-26,0.01121780,-0.00159947,-0.03544057,0.00733005,0.00041042,0.06737646,2000
2016-02-29,0.00728910,-0.00196979,-0.04537382,0.00192040,0.00019958,0.03347659,2000
2016-03-01,0.00646003,0.00006795,0.01414638,0.00100745,0.00075640,0.00644273,2000
2016-03-02,0.00028555,-0.00045605,-0.05858067,-0.00096950,-0.00017236,0.03366778,2000
2016-03-03,0.00665112,-0.00185314,-0.07600772,0.00109261,0.00001710,0.03886873,2000
2016-03-04,0.00886418,-0.00249293,0.10693500,0.00244975,0.00048863,0.03235431,2000
2016-03-07,0.00981425,-0.00361700,-0.00728945,0.00557317,-0.00062180,0.14213698,2000
2016-03-08,0.00182658,-0.00174238,-0.08388483,-0.00209995,-0.00075113,0.06391784,2000
2016-03-09,0.00395120,-0.00036245,-0.15564792,0.00269361,0.00035940,0.20755708,2000
2016-03-10,0.00162967,0.00027873,0.00418771,-0.00208475,0.00012871,0.01279815,2000
2016-03-11,0.00960368,-0.00056334,-0.07424605,0.00536803,0.00156056,0.18585557,2000
2016-03-14,-0.00500578,0.00056399,-0.05045570,-0.00498037,-0.00101951,0.09485324,2000
2016-03-15,-0.01104402,0.00120969,-0.02863270,-0.00536851,-0.00163274,0.16901356,2000
2016-03-16,-0.00128397,-0.00042620,0.03793521,0.00283732,0.00014445,0.01174222,2000
2016-03-17,0.00672685,-0.00200503,0.09900086,0.00245454,0.00087075,0.12542030,2000
2016-03-18,0.00742711,-0.00108293,0.00602946,0.00483870,0.00023507,0.18636323,2000
2016-03-21,-0.00072423,-0.00026011,-0.09285137,-0.00191257,-0.00041330,0.07576047,2000
2016-03-22,-0.00521154,-0.00008454,-0.01389513,-0.00339498,-0.00037679,0.07656195,2000
2016-03-23,-0.00892414,0.00173623,0.00546302,-0.00454583,-0.00067650,0.20417736,2000
2016-03-24,-0.00647534,0.00043253,0.10107183,-0.00410497,-0.00107665,0.21835651,2000
2016-03-25,0.00274439,-0.00195483,0.00000000,-0.00007126,0.00038053,1.00000000,3
2016-03-28,0.00473836,-0.00060934,-0.04055049,0.00149309,0.00011070,0.02437788,2000
2016-03-29,-0.00679533,0.00082057,0.04497832,-0.00558338,-0.00065983,0.17537259,2000
2016-03-30,0.00705454,-0.00037428,-0.04207199,0.00429271,0.00073381,0.13303244,2000
2016-03-31,0.00042248,-0.00028044,-0.02271302,-0.00082269,-0.00013838,0.00962914,2000
2016-04-01,-0.01129335,0.00083942,-0.05108151,-0.00653327,-0.00116155,0.29402807,2000
2016-04-04,-0.00163640,0.00046128,-0.02651338,-0.00055069,-0.00013195,0.01233986,2000
2016-04-05,-0.00632491,-0.00024456,-0.03207224,-0.00191352,-0.00061315,0.03118350,2000
2016-04-06,0.00266641,-0.00039847,-0.02048390,0.00276550,-0.00023178,0.04688179,2000
2016-04-07,-0.00376084,-0.00052015,0.02351756,-0.00127975,-0.00005828,0.00827482,2000
2016-04-08,0.01631373,-0.00227450,-0.01514697,0.00648276,0.00063474,0.08570770,2000
2016-04-11,0.01024434,-0.00158337,0.06071119,0.00331553,0.00062091,0.12709820,2000
2016-04-12,0.00476126,-0.00083219,0.02896400,0.00154584,0.00070272,0.06293914,2000
2016-04-13,0.00388356,0.00025228,-0.01641577,0.00159078,0.00076814,0.02787105,2000
2016-04-14,0.00099858,-0.00019500,-0.02774567,0.00160988,0.00007677,0.01825975,2000
2016-04-15,-0.00481136,0.00072286,0.02635786,-0.00405833,0.00018316,0.13066049,2000
2016-04-18,-0.01069503,0.00162114,-0.03044487,-0.01018530,-0.00122205,0.26151288,2000
2016-04-19,0.00832543,-0.00140483,0.02596788,0.00345841,0.00100623,0.15152818,2000
2016-04-20,-0.00084754,0.00003436,-0.03966441,-0.00085927,0.00019554,0.01647394,2000
2016-04-21,0.00723506,-0.00195834,0.00486024,0.00350244,0.00071663,0.04380208,2000
2016-04-22,0.00222167,-0.00052978,-0.02853456,0.00186462,0.00012443,0.02579270,2000
2016-04-25,-0.00061528,-0.00055546,0.02616302,0.00009491,-0.00046785,0.01921829,2000
2016-04-26,0.00594659,-0.00077749,-0.11098151,0.00221868,0.00012163,0.06606983,2000
2016-04-27,0.00240158,-0.00055949,-0.02696044,0.00421874,-0.00021117,0.01524338,2000
2016-04-28,-0.00111401,-0.00119010,0.02967928,0.00039728,-0.00057712,0.00917071,2000
2016-04-29,0.00818116,-0.00242029,0.02038028,0.00497277,0.00014653,0.07830793,2000
2016-05-02,0.00104531,0.00031845,0.01629733,-0.00034342,-0.00022682,0.00658656,2000
2016-05-03,-0.01127717,0.00098768,0.02176807,-0.00686765,-0.00095520,0.07271354,2000
2016-05-04,-0.00520025,0.00017530,-0.03448738,0.00067266,-0.00066491,0.00576199,2000
2016-05-05,0.01049280,-0.00196659,-0.10778081,0.00776498,0.00034825,0.11672697,2000
2016-05-06,-0.00055943,-0.00083367,0.03084780,-0.00253695,-0.00026152,0.01685483,2000
2016-05-09,0.00044405,-0.00041660,-0.07332264,-0.00636767,0.00032466,0.00804321,2000
2016-05-10,0.00328987,-0.00000702,-0.05598625,0.00187143,0.00025176,0.03310386,2000
2016-05-11,-0.00112694,-0.00041762,0.00833658,-0.00025659,-0.00003180,0.00177407,2000
2016-05-12,0.00694511,-0.00066133,0.04268611,0.00594570,0.00038185,0.08464626,2000
2016-05-13,-0.00543285,0.00074637,-0.01465020,-0.00256037,-0.00053435,0.03624899,2000
2016-05-16,0.00919009,-0.00168711,0.01628803,0.00653226,0.00047940,0.24073859,2000
2016-05-17,-0.00187576,0.00010763,-0.03220326,0.00006025,-0.00008627,0.00433776,2000
2016-05-18,-0.00447479,0.00037130,-0.00744169,-0.00297957,-0.00038778,0.05352547,2000
